,Title,Links,Description,Present Prices,Old Price,From
1444,Acer Travelmate TMP214-53 11TH Gen Core-i5 4GB RAM Laptop,https://www.globalbrand.com.bd/all-laptop/acer-travelmate-tmp214-53-11th-gen-core-i5-4gb-ram-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 4GB DDR4 Storage: 1 TB Graphics: Intel Iris Xe Display: 14.0-Inch ,,,Global-
1445,Acer Travelmate TMP214-53 11TH Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/acer-travelmate-tmp214-53-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core-i3 Memory: 4GB DDR4 Storage: 1 TB Graphics: Intel UHD Display: 14.0-Inch ,,,Global-
1446,Lenovo Yoga Slim 7i Carbon (82EV00AFIN) 11TH Gen Core-i7 Ultrabook,https://www.globalbrand.com.bd/all-laptop/lenovo-yoga-slim-7i-carbon-82ev00afin-11th-gen-core-i7-ultrabook?limit=100,Processor: 11th Gen Core-i7 Memory: 16GB Soldered LPDDR4x Storage: 1TB SSD Graphics: Intel Iris Xe Display: 13.3-Inch ,,,Global-
1447,Lenovo IdeaPad Slim 5i (82FG01G4IN) 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-82fg01g4in-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: GeForce MX450 2GB GDDR6 Display: 15.6-Inch ,"115,000",,Global-
1448,Lenovo IdeaPad Flex 5i (82HS0131IN) 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-flex-5i-82hs0131in-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,,,Global-
1449,Lenovo IdeaPad Flex 5i (82HS0132IN) 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-flex-5i-82hs0132in-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB Soldered DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,,,Global-
1450,Apple MacBook Pro 2020 Silicon Series - 512 GB,https://www.globalbrand.com.bd/all-laptop/apple-macbook-pro-2020-silicon-series-512-gb?limit=100,Processor: 8-core CPU Memory: 8GB unified Storage: 512GB SSD Graphics: 8-core GPU Display: 13.3-inch ,"149,990",,Global-
1451,Apple MacBook Pro 2020 Silicon Series - 256 GB,https://www.globalbrand.com.bd/all-laptop/apple-macbook-pro-2020-silicon-series-256-gb?limit=100,Processor: 8-core CPU Memory: 8GB unified Storage: 256GB SSD Graphics: 8-core GPU Display: 13.3-inch ,"131,990",,Global-
1452,Apple MacBook Air 2020 Silicon Series - 512 GB,https://www.globalbrand.com.bd/all-laptop/apple-macbook-air-2020-silicon-series-512-gb?limit=100,Processor: 8-core CPU Memory: 8GB unified Storage: 512GB SSD Graphics: 8-core GPU Display: 	13.3-inch ,"128,990",,Global-
1453,Apple MacBook Air 2020 Silicon Series - 256 GB,https://www.globalbrand.com.bd/all-laptop/apple-macbook-air-2020-silicon-series-256-gb?limit=100,Processor: 8-core CPU Memory: 8GB unified Storage: 256GB SSD Graphics: 7-core GPU Display: 	13.3-inch ,"99,990",,Global-
1454,Lenovo K14 Gen-1 11th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-k14-gen-1-11th-gen-core-i3-laptop?limit=100,Processor: 11th Core-i3 Memory: 8GB DDR4 Storage: 256GB SSD Graphics: Integrated Intel UHD Display: 14.0-Inch ,,,Global-
1455,ASUS Vivobook X515MA-BQ676W Celeron N4020 Processor Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-x515ma-bq676w-celeron-n4020-processor-laptop?limit=100,Processor: Intel Celeron N4020 Memory: 4GB DDR4 Storage: 1TB HDD GPU: Intel UHD 600 Display: 15.6-Inch ,"39,800",,Global-
1456,Lenovo V14 Gen-2 11TH Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-v14-gen-2-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core-i3 Memory: 4GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 14.0-Inch ,,,Global-
1457,Lenovo V14 Gen-2 11TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-v14-gen-2-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 1TB HDD Graphics: Intel Iris Xe Display: 14.0-Inch ,,,Global-
1458,Lenovo V14 Gen-2 11TH Gen Core-i5 128GB SSD Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-v14-gen-2-11th-gen-core-i5-128gb-ssd-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 1TB HDD + 128GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,,,Global-
1459,Lenovo ThinkPad E14 Gen-2 11TH Gen Core-i5 Business Series Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-thinkpad-e14-gen-2-11th-gen-core-i5-business-series-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: Integrated Display: 14.0-Inch ,,,Global-
1460,Lenovo Thinkpad T14 Gen-2 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-thinkpad-t14-gen-2-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: Integrated Intel UHD Display: 14.0-Inch ,,,Global-
1461,Lenovo ThinkPad L13 Gen-2 11TH Gen Core-i7 Business Series Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-thinkpad-l13-gen-2-11th-gen-core-i7-business-series-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 16GB DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 13.3-Inch ,,,Global-
1462,Lenovo ThinkPad X13 Gen-2 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-thinkpad-x13-gen-2-11th-gen-core-i7-laptop?limit=100,Processor: 11TH Gen Core-i7 Memory: 16GB LPDDR4X Storage: 512GB SSD Graphics: Integrated Iris Xe Display: 	13.3-Inch ,,,Global-
1463,Dell Latitude 3520 10th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-3520-10th-gen-core-i3-laptop?limit=100,Processor: 10th Gen Core-i3 Memory: 4GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-Inch ,"61,000",,Global-
1464,Dell Vostro 3510 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-vostro-3510-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: GeForce MX330 2GB GDDR5 Display: 15.6-Inch ,"87,000",,Global-
1465,Dell Vostro 3500 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-vostro-3500-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: GeForce MX330 2GB GDDR5 Display: 15.6-Inch ,"99,000",,Global-
1466,Dell Vostro 3400 11th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-vostro-3400-11th-gen-core-i3-laptop?limit=100,Processor: 11th Gen Core-i3 Memory: 4GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 14.0-Inch ,"56,500",,Global-
1467,Dell Vostro 3400 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-vostro-3400-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 256 SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,"77,000",,Global-
1468,Dell Vostro 3400 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-vostro-3400-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: GeForce MX330 2GB GDDR5 Display: 14.0-Inch ,"98,000",,Global-
1469,Dell Latitude 3420 10th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-3420-10th-gen-core-i3-laptop?limit=100,Processor: 10th Gen Core-i3 Memory: 4GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 14.0-Inch ,"60,500",,Global-
1470,Dell Latitude 3420 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-3420-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,"85,000",,Global-
1471,Dell Latitude 3420 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-3420-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 8GB DDR4 Storage: 1TB HDD Graphics: Intel Iris Xe Display: 14.0-Inch ,"93,400",,Global-
1472,Dell Latitude 5420 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-5420-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core-i5 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,"99,000",,Global-
1473,Dell Latitude 5420 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/dell-latitude-5420-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core-i7 Memory: 8GB DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,"113,000",,Global-
1474,Lenovo IdeaPad Slim 3i (82H7013EIN) 11th Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-82h7013ein-11th-gen-core-i3-laptop?limit=100,CPU: 11th Gen Core-i3 RAM: 4GB Soldered DDR4 + 4GB SO-DIMM DDR4 Storage: 256GB SSD Graphics: Intel UHD Display: 14.0-Inch ,"55,500",,Global-
1475,Lenovo IdeaPad Slim 3i (82H801WKIN) 11th Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-82h801wkin-11th-gen-core-i5-laptop?limit=100,CPU: 11th Gen Core-i5 RAM: 8GB Soldered DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 15.6-Inch ,"71,000",,Global-
1476,Lenovo IdeaPad Gaming 3i (82K100WFIN) 11th Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-gaming-3i-82k100wfin-11th-gen-core-i7-laptop?limit=100,CPU: 11TH Gen Core-i7 RAM: 16GB SO-DIMM DDR4 Storage: 256GB SSD + 1TB HDD Graphics: GeForce GTX 1650 4GB GDDR6 Display: 15.6-Inch ,"114,000",,Global-
1477,LENOVO IdeaPad Flex 5i (82HS00PVIN) 11TH Gen Core i7 Convertible Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-flex-5i-82hs00pvin-11th-gen-core-i7-convertible-laptop?limit=100,CPU: 11TH Gen Core-i7 RAM: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: GeForce MX450 2GB GDDR6 Display: 14.0-Inch ,"118,000",,Global-
1478,LENOVO IdeaPad Flex 5i (82HS00PUIN) 11TH Gen Core i5 Convertible Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-flex-5i-82hs00puin-11th-gen-core-i5-convertible-laptop?limit=100,CPU: 11TH Gen Core-i5 RAM: 8GB Soldered DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 14.0-Inch ,"95,000",,Global-
1479,Lenovo IdeaPad Gaming 3i (82K100WGIN) 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-gaming-3i-82k100wgin-11th-gen-core-i5-laptop?limit=100,CPU: 11TH Gen Core-i5 RAM: 8GB SO-DIMM DDR4 Storage: 256GB SSD + 1TB HDD Graphics: GeForce GTX 1650 4GB GDDR6 Display: 15.6-Inch ,"96,500",,Global-
1480,LENOVO IdeaPad Slim 3i (81WE01P1IN) 10th Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we01p1in-10th-gen-core-i3-laptop?limit=100,CPU: 10th Gen Core i3 RAM: 4GB Soldered DDR4 + 4GB SO-DIMM DDR4 Storage: 512GB SSD Graphics: Intel UHD Display: 15.6-Inch ,"51,500",,Global-
1481,LENOVO IdeaPad Slim 3i (82H801WHIN) 11TH Gen Core i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-82h801whin-11th-gen-core-i3-laptop?limit=100,CPU: 11TH Gen Core-i3 RAM: 4GB Soldered DDR4 Storage: 256GB SSD Graphics: Intel UHD Display: 15.6-Inch ,"51,500",,Global-
1482,Lenovo IdeaPad S540-13ITL (82H1002AIN) 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-s540-13itl-82h1002ain-11th-gen-core-i7-laptop?limit=100,CPU: 11th Gen Core-i7 RAM: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: Intel Iris Xe Display: 	13.3-Inch ,"104,000",,Global-
1483,Lenovo Ideapad Slim 3i (81WQ00BYIN) Celeron Processor Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81wq00byin-celeron-processor-laptop?limit=100,CPU: Intel Celeron N4020 RAM: 4GB Soldered DDR4 Storage: 256GB SSD Graphics: Intel UHD Display: 15.6-inch ,"37,500",,Global-
1484,Lenovo Ideapad Slim 3i (81WQ00FAIN) Intel Celeron N4020 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81wq00fain-intel-celeron-n4020-laptop?limit=100,CPU: Intel Celeron N4020 RAM: 4GB Soldered DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"36,700",,Global-
1485,LENOVO IdeaPad D330 Intel Celeron N4020 Detachable 2 in 1 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-d330-intel-celeron-n4020-detachable-2-in-1-laptop?limit=100,CPU: Celeron N4020 RAM: 4GB Soldered LPDDR4 Storage: 128GB eMMC 5.1 Graphics: UHD Graphics 600 Display: 10.1-inch ,"38,500",,Global-
1486,LENOVO IdeaPad Slim 3i (81WB0153IN) 10TH Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81wb0153in-10th-gen-core-i5-laptop?limit=100,CPU: 10th Gen Core-i5 RAM: 4GB Soldered DDR4 + 4GB SO-DIMM DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"60,500",,Global-
1487,LENOVO IdeaPad Slim 3i (81WE01J8IN) 10TH Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we01j8in-10th-gen-core-i3-laptop?limit=100,CPU: 10th Gen Core i3 RAM: 4GB Soldered DDR4 Storage: 1TB HDD Graphics: Intel UHD Graphics Display: 15.6-inch ,"46,500",,Global-
1488,LENOVO IdeaPad Slim 5i Pro (82L300AFIN) 11th Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-pro-82l300afin-11th-gen-core-i5-laptop?limit=100,CPU: 11TH Gen Core-i5 RAM: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: MX450 2GB GDDR6 Display: 14.0-Inch ,"98,000",,Global-
1489,LENOVO Yoga Slim 7i Carbon (82EV006JIN) 11TH Gen Core i7 Ultrabook,https://www.globalbrand.com.bd/all-laptop/lenovo-yoga-slim-7i-carbon-82ev006jin-11th-gen-core-i7-ultrabook?limit=100,CPU: 11TH Gen Core-i7 RAM: 16GB soldered Storage: 1TB SSD Graphics: Intel Iris Xe Display: 13.3-Inch ,"150,000",,Global-
1490,Lenovo IdeaPad Slim 3i (81WQ00BUIN) Intel Celeron N4020 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81wq00buin-intel-celeron-n4020-laptop?limit=100,CPU: Intel Celeron N4020 RAM: 4GB Soldered DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"38,500",,Global-
1491,Lenovo YOGA 7 (82BH00D8IN) 11th Gen Core-i7 Touch Ultrabook,https://www.globalbrand.com.bd/all-laptop/lenovo-yoga-7-82bh00d8in-11th-gen-core-i7-touch-ultrabook?limit=100,CPU: 11th Gen Core i7 RAM: 16GB DDR4 Storage: 1TB NVME GB SSD Graphics: Intel Iris Xe Display: 14.0-inch ,"142,000",,Global-
1492,Lenovo IdeaPad Slim 5i (82FG015GIN) 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-82fg015gin-11th-gen-core-i7-laptop?limit=100,CPU: 11th Gen Core i7 RAM: 16GB Soldered DDR4 Storage: 512GB SSD Graphics: GeForce MX450 2GB GDDR6 Display: 15.6-inch ,"112,000",,Global-
1493,Lenovo Legion 5i (82AU00PWIN) 10TH Gen Core-i5 Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-legion-5i-82au00pwin-10th-gen-core-i5-gaming-laptop?limit=100,CPU: 10TH Gen Core-i5 RAM: 16GB DDR4 Storage: 1TB HDD+ 256GB SSD Graphics: GeForce GTX 1650 4GB GDDR6 Display: 15.6-inch ,"103,000",,Global-
1494,Lenovo Ideapad Slim 3i (82H801CBIN) 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-82h801cbin-11th-gen-core-i5-laptop?limit=100,CPU: 11th Gen Core i5 RAM: 8GB DDR4 Storage: 512 GB NVME SSD Graphics: GeForce MX350 2GB GDDR5 Display: 15.6-inch ,"74,000",,Global-
1495,Lenovo Ideapad Slim 3i (81WE01J6IN) 10th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we01j6in-10th-gen-core-i3-laptop?limit=100,CPU: 10th Gen Core i3 RAM: 4GB Soldered DDR4 Storage: 1TB HDD Graphics: Intel UHD Graphics Display: 15.6-inch ,"46,500",,Global-
1496,Lenovo IdeaPad Slim 5i (82FE00UBIN) 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-82fe00ubin-11th-gen-core-i5-laptop?limit=100,CPU: 11th Gen Core i5 RAM: 8GB DDR4 Storage: 512GB SSD Graphics: GeForce MX450 2GB GDDR6 Display: 14.0-inch ,"87,500",,Global-
1497,Lenovo Ideapad Slim 3i (82H801C9IN) 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-82h801c9in-11th-gen-core-i5-laptop?limit=100,CPU: 11th Gen Core i5 RAM: 8GB DDR4 Storage: 512 GB NVME SSD Graphics: Intel IRIS Xe Graphics Display: 15.6-inch ,"70,000",,Global-
1498,Lenovo IdeaPad Gaming 3i (81Y401AMIN) 10th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-gaming-3i-81y401amin-10th-gen-core-i7-laptop?limit=100,CPU: 10th Gen Core i7 RAM: 16GB DDR4 Storage: 512GB SSD Graphics: GeForce GTX 1650 4GB GDDR6 Display: 15.6-inch ,"103,000",,Global-
1499,LENOVO IdeaPad Gaming 3i (81Y401ALIN) 10th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-gaming-3i-81y401alin-10th-gen-core-i5-laptop?limit=100,CPU: 10th Gen Core i5 RAM: 8GB DDR4 Storage: 256GB SSD + 1TB HDD Graphics: GeForce GTX 1650 4GB GDDR6 Display: 15.6-inch ,"91,000",,Global-
1500,LENOVO YOGA 9i (82BG009KIN) 11th Gen Core-i7 Ultrabook,https://www.globalbrand.com.bd/all-laptop/lenovo-yoga-9i-82bg009kin-11th-gen-core-i7-ultrabook?limit=100,CPU: 11th Gen Core i7 RAM: 16GB DDR4 Storage: 1TB SSD Graphics: INTEL IRIS Xe GF Display: 14.0-inch ,"205,000",,Global-
1501,Lenovo Legion 5i (82AU00GHIN) 10TH Gen Core-i5 Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-legion-5i-82au00ghin-10th-gen-core-i5-gaming-laptop?limit=100,CPU: 10TH Gen Core-i5 RAM: 16GB DDR4 Storage: 1TB HDD+ 256GB SSD Graphics: GeForce GTX 1650Ti 4GB GDDR6 Display: 15.6-inch ,"110,000",,Global-
1502,Lenovo Legion 5Pi (82AW0065IN) 10TH Gen Core-i7 Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-legion-5pi-82aw0065in-10th-gen-core-i7-gaming-laptop?limit=100,CPU: 10TH Gen Core-i7 RAML 16GB DDR4 Storage: 1TB NVME SSD Graphics: GeForce RTX 2060 6GB GDDR6 Display: 15.6-inch ,"160,000",,Global-
1503,Lenovo Legion 5Pi (82AW006YIN) 10TH Gen Core-i7 Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-legion-5pi-82aw006yin-10th-gen-core-i7-gaming-laptop?limit=100,CPU: 10TH Gen Core-i7 RAML 16GB DDR4 Storage: 1TB NVME SSD Graphics: GeForce RTX 2060 6GB GDDR6 Display: 15.6-inch ,"170,000",,Global-
1504,Lenovo IdeaPad Slim 5i (82FG015FIN) 11th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-82fg015fin-11th-gen-core-i5-laptop?limit=100,CPU: 11th Gen Core i5 RAM: 8GB DDR4 Storage: 1TB HDD + 256 GB NVME SSD Graphics: GeForce MX450 2GB GDDR6 Display: 15.6-inch ,"88,500",,Global-
1505,Lenovo Ideapad Slim 3i (81WE013GIN) 10th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we013gin-10th-gen-core-i5-laptop?limit=100,CPU: 10th Gen Core-i5 RAM: 8GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"60,500",,Global-
1506,Lenovo Ideapad Slim 3i (81WD00QPIN) 10th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81wd00qpin-10th-gen-core-i7-laptop?limit=100,CPU: 10th Gen Core i7 RAM: 8GB DDR4 Storage: 1TB HDD Graphics: Intel IRISH Plus GFX Display: 14.0-inch ,"78,000",,Global-
1507,Lenovo Ideapad Slim 3i (81WE013HIN) 10th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we013hin-10th-gen-core-i5-laptop?limit=100,CPU: 10th Gen Core-i5 RAM: 8GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"60,500",,Global-
1508,Lenovo Ideapad Slim 3i (81WE005HIN) 10th Gen Core-i3 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we005hin-10th-gen-core-i3-laptop?limit=100,CPU: 10th Gen Core i3 RAM: 4GB DDR4 Storage: 1TB HDD Graphics: Intel UHD Display: 15.6-inch ,"47,500",,Global-
1509,Lenovo IdeaPad Slim 5i Pro (82L300AGIN) 11th Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-5i-pro-82l300agin-11th-gen-core-i7-laptop?limit=100,CPU: 11th Gen Intel Core i7 RAM: 16GB DDR4 Storage: 512GB M.2 NVME SSD Graphics: MX450 2GB GDDR6 Display: 	14-inch ,"118,000",,Global-
1510,Lenovo Ideapad Slim 3i (81WE00UGIN) 10th Gen Core-i5 Laptop,https://www.globalbrand.com.bd/all-laptop/lenovo-ideapad-slim-3i-81we00ugin-10th-gen-core-i5-laptop?limit=100,Processor: 10th Gen Core-i5 RAM: 8GB DDR4 Storage: 1TB HDD Graphics: NVIDIA MX330 2GB Display: 	15.6-inch ,"65,500",,Global-
1511,ASUS VivoBook S14 S433EA-AM852T 11TH GEN CORE i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-s14-s433ea-am852t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Display: 14.0-inch ,"78,500",,Global-
1512,ASUS VivoBook S14 S433EQ-AM231T 11TH Gen Core i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-s14-s433eq-am231t-11th-gen-core-i7-laptop?limit=100,Processor: 11th Gen Core i7 Memory: 16GB DDR4 Storage: 512GB M.2 NVMe SSD Graphics: GeForce MX350 2GB GDDR5 Display: 	14.0-inch ,"99,000",,Global-
1513,ASUS VivoBook 15 X515EA-EJ1330T 11TH Gen Core i5 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-15-x515ea-ej1330t-11th-gen-core-i5-laptop?limit=100,Processor: 11th Gen Core i5 Memory: 4GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Intel UHD Graphics Display: 15.6-inch ,"66,500",,Global-
1514,ASUS Vivobbok 15 M515DA-BQ870T Ryzen 5 3500U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobbok-15-m515da-bq870t-ryzen-5-3500u-laptop?limit=100,Processor: AMD Ryzen 5 3500U Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Radeon Vega 8 Graphics Display: 15.6-inch ,"61,000",,Global-
1515,ASUS Vivobbok 15 M515DA-BQ846T Ryzen 5 3500U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobbok-15-m515da-bq846t-ryzen-5-3500u-laptop?limit=100,Processor: AMD Ryzen 5 3500U Memory: 8GB DDR4 Storage: 512GB M.2 NVMe SSD IGPU: Radeon Vega 8 Graphics Display: 15.6-inch ,"61,000",,Global-
1516,ASUS VivoBook S15 M533IA-BQ314T Ryzen 7 4700U Laptop,https://www.globalbrand.com.bd/all-laptop/asus-vivobook-s15-m533ia-bq314t-ryzen-7-4700u-laptop?limit=100,Processor: AMD Ryzen 7 4700U Memory: 8GB DDR4 Storage: 512GB M.2 NVMe 3.0 SSD IGPU: AMD Radeon Graphics Display: 15.6-inch ,"71,500",,Global-
1517,ASUS Zenbook 14 UX435EA-K9088T 11TH Gen Core-i7 Laptop,https://www.globalbrand.com.bd/all-laptop/asus-zenbook-14-ux435ea-k9088t-11th-gen-core-i7-laptop?limit=100,Processor: Intel Core i7-1165G7 Memory: 16GB LPDDR4X Storage: 512GB M.2 NVMe SSD IGPU: Intel Iris Xᵉ Display: 14.0-inch ,"118,000",,Global-
1518,ASUS ROG Strix G15 G513IE-HN037T Ryzen 7 4800H Gaming Laptop,https://www.globalbrand.com.bd/all-laptop/asus-rog-strix-g15-g513ie-hn037t-ryzen-7-4800h-gaming-laptop?limit=100,Processor: AMD Ryzen 7 4800H Memory: 8GB DDR4-3200 Storage: 512GB M.2 NVMe SSD Graphic: GeForce RTX 3050 Ti 4GB GDDR6 Display: 15.6-inch ,"115,000",,Global-
